Order_ID,Order_Date,Region,City,Segment,Channel,Category,Subcategory,Product_ID,Customer_ID,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Year,Month,Month_Name,Quarter
SO01170,2023-02-26,West,Ahmedabad,Home Office,Online,Technology,Printers,P10085,C1092,10,9096.43,0.1287,79255.35,53774.06,25481.29,0.3215087688086672,2023,2,Feb,Q1
SO01171,2025-08-27,North,Lucknow,Corporate,Online,Furniture,Tables,P10025,C1230,7,9702.15,0.1896,55036.23,38081.56,16954.68,0.30806397894623233,2025,8,Aug,Q3
SO01172,2025-07-11,North,Lucknow,Consumer,Online,Technology,Phones,P10096,C1111,3,22224.12,0.146,56938.73,39194.01,17744.72,0.3116458691649779,2025,7,Jul,Q3
SO01173,2025-11-01,West,Mumbai,Corporate,Distributor,Furniture,Chairs,P10067,C1510,8,8277.69,0.3152,45351.66,28190.38,17161.27,0.3784044509065379,2025,11,Nov,Q4
SO01174,2025-12-12,North,Chandigarh,Corporate,Distributor,Technology,Phones,P10085,C1423,9,10476.6,0.1919,76199.39,52043.19,24156.21,0.31701316769071247,2025,12,Dec,Q4
SO01175,2024-03-29,West,Mumbai,Corporate,Retail Store,Furniture,Storage,P10030,C1570,4,8374.85,0.2906,23765.67,18425.36,5340.32,0.2247073194233531,2024,3,Mar,Q1
SO01176,2025-11-08,North,Lucknow,Consumer,Online,Office Supplies,Envelopes,P10008,C1093,4,1029.74,0.2803,2964.53,1607.87,1356.65,0.4576273473366773,2025,11,Nov,Q4
SO01177,2024-01-29,North,Lucknow,Home Office,Distributor,Technology,Laptops,P10040,C1019,5,27442.0,0.3698,86474.97,64960.8,21514.16,0.24879060380130805,2024,1,Jan,Q1
SO01178,2024-05-30,West,Mumbai,Consumer,Online,Furniture,Bookcases,P10048,C1248,9,2966.09,0.2318,20506.53,14507.43,5999.1,0.29254583783799604,2024,5,May,Q2
SO01179,2024-07-21,Central,Bhopal,Corporate,Online,Office Supplies,Paper,P10040,C1146,8,938.69,0.1671,6254.44,3501.32,2753.12,0.44018649151642675,2024,7,Jul,Q3
SO01180,2023-03-28,North,Chandigarh,Consumer,Distributor,Furniture,Bookcases,P10085,C1438,2,12005.96,0.2326,18425.68,13767.97,4657.71,0.25278361504161584,2023,3,Mar,Q1
SO01181,2023-06-18,North,Chandigarh,Consumer,Retail Store,Office Supplies,Pens,P10071,C1328,4,995.38,0.4776,2079.83,1280.31,799.52,0.3844160340027791,2023,6,Jun,Q2
SO01182,2024-11-20,North,Lucknow,Home Office,Online,Office Supplies,Binders,P10062,C1066,6,647.53,0.2845,2779.87,1510.57,1269.3,0.4566040858025735,2024,11,Nov,Q4
SO01183,2025-11-12,South,Bengaluru,Consumer,Retail Store,Technology,Phones,P10068,C1594,3,28976.49,0.1064,77681.29,53364.5,24316.79,0.31303277790572226,2025,11,Nov,Q4
SO01184,2023-04-07,Central,Raipur,Consumer,Online,Office Supplies,Paper,P10047,C1219,9,838.15,0.4218,4361.23,2764.26,1596.97,0.3661742214925606,2023,4,Apr,Q2
SO01185,2024-05-27,Central,Raipur,Consumer,Retail Store,Furniture,Chairs,P10054,C1563,7,8238.42,0.1002,51888.79,36165.73,15723.05,0.3030143890424116,2024,5,May,Q2
SO01186,2023-05-27,North,Delhi,Home Office,Retail Store,Technology,Accessories,P10100,C1050,9,26786.06,0.0283,234252.6,157298.22,76954.38,0.32851024919253835,2023,5,May,Q2
SO01187,2025-08-27,West,Pune,Consumer,Retail Store,Technology,Accessories,P10027,C1472,7,23954.48,0.1102,149195.97,101799.54,47396.44,0.3176790901255577,2025,8,Aug,Q3
SO01188,2024-08-11,West,Surat,Consumer,Online,Office Supplies,Pens,P10033,C1002,6,602.33,0.4995,1808.93,1029.29,779.64,0.430995118661308,2024,8,Aug,Q3
SO01189,2024-07-15,West,Ahmedabad,Consumer,Online,Technology,Accessories,P10069,C1235,9,18434.95,0.3584,106450.63,75669.48,30781.14,0.28915883353625993,2024,7,Jul,Q3
SO01190,2023-07-18,Central,Nagpur,Home Office,Retail Store,Furniture,Bookcases,P10067,C1246,8,6237.38,0.2925,35305.23,23615.87,11689.37,0.331094571540817,2023,7,Jul,Q3
SO01191,2024-09-02,North,Lucknow,Corporate,Distributor,Technology,Laptops,P10022,C1557,1,17421.72,0.2339,13346.68,8524.86,4821.82,0.36127486386127483,2024,9,Sep,Q3
SO01192,2024-05-05,North,Lucknow,Consumer,Online,Office Supplies,Paper,P10025,C1351,5,1124.81,0.55,2530.81,1520.26,1010.56,0.3993029899518336,2024,5,May,Q2
SO01193,2023-03-07,East,Bhubaneswar,Corporate,Online,Office Supplies,Binders,P10099,C1541,1,706.18,0.2449,533.23,342.78,190.46,0.3571817039551413,2023,3,Mar,Q1
SO01194,2025-05-18,South,Chennai,Consumer,Online,Technology,Phones,P10017,C1539,2,24040.44,0.3455,31466.97,20790.24,10676.72,0.33929927158541157,2025,5,May,Q2
SO01195,2024-07-28,South,Bengaluru,Consumer,Retail Store,Office Supplies,Binders,P10022,C1171,8,1269.21,0.1418,8713.89,5060.75,3653.14,0.4192318241336533,2024,7,Jul,Q3
SO01196,2023-06-10,South,Hyderabad,Consumer,Online,Office Supplies,Paper,P10017,C1031,6,1026.47,0.2853,4401.54,2138.05,2263.48,0.5142472861771108,2023,6,Jun,Q2
SO01197,2025-05-26,South,Chennai,Corporate,Retail Store,Technology,Laptops,P10001,C1090,9,22768.02,0.1466,174867.38,106631.62,68235.76,0.39021434415040696,2025,5,May,Q2
SO01198,2025-09-23,North,Delhi,Home Office,Retail Store,Furniture,Tables,P10021,C1245,10,8880.63,0.4006,53230.69,40518.28,12712.41,0.23881730633211778,2025,9,Sep,Q3
SO01199,2025-03-06,West,Surat,Corporate,Online,Technology,Laptops,P10013,C1099,4,24154.11,0.4887,49403.12,32879.94,16523.18,0.334456204385472,2025,3,Mar,Q1
SO01200,2023-06-20,South,Bengaluru,Corporate,Online,Furniture,Storage,P10096,C1552,4,12406.36,0.2259,38414.34,26395.32,12019.03,0.31287873226508645,2023,6,Jun,Q2
SO01201,2023-05-27,East,Patna,Corporate,Online,Technology,Printers,P10082,C1129,2,22961.61,0.1254,40163.38,25103.25,15060.12,0.3749714291974431,2023,5,May,Q2
SO01202,2023-11-11,South,Bengaluru,Home Office,Online,Office Supplies,Paper,P10068,C1364,4,787.13,0.1596,2645.95,1373.13,1272.82,0.4810446153555434,2023,11,Nov,Q4
SO01203,2025-01-28,North,Delhi,Home Office,Retail Store,Office Supplies,Envelopes,P10041,C1004,2,606.14,0.2959,853.58,507.2,346.38,0.40579676187352093,2025,1,Jan,Q1
SO01204,2023-10-08,North,Lucknow,Home Office,Online,Office Supplies,Envelopes,P10045,C1519,4,943.76,0.3095,2606.62,1339.67,1266.95,0.4860509011670286,2023,10,Oct,Q4
SO01205,2025-04-06,West,Mumbai,Consumer,Online,Office Supplies,Binders,P10040,C1581,8,990.85,0.2365,6051.93,3740.5,2311.43,0.38193270576493776,2025,4,Apr,Q2
SO01206,2023-12-20,Central,Nagpur,Consumer,Retail Store,Furniture,Bookcases,P10053,C1301,4,11811.28,0.428,27025.3,19559.35,7465.95,0.27625780287360363,2023,12,Dec,Q4
SO01207,2023-01-17,West,Pune,Home Office,Online,Furniture,Storage,P10019,C1281,6,7725.85,0.1851,37775.86,29214.1,8561.76,0.22664632916365107,2023,1,Jan,Q1
SO01208,2025-03-11,East,Guwahati,Home Office,Online,Furniture,Chairs,P10049,C1184,3,9383.89,0.4318,15996.98,10696.14,5300.84,0.3313650451522725,2025,3,Mar,Q1
SO01209,2025-09-20,South,Hyderabad,Consumer,Distributor,Office Supplies,Binders,P10052,C1371,10,150.0,0.3494,975.95,617.8,358.16,0.36698601362774735,2025,9,Sep,Q3
SO01210,2023-02-10,West,Ahmedabad,Corporate,Retail Store,Office Supplies,Envelopes,P10018,C1269,1,988.7,0.1784,812.31,473.42,338.9,0.4172052541517401,2023,2,Feb,Q1
SO01211,2024-11-13,West,Surat,Consumer,Online,Technology,Phones,P10047,C1199,4,11900.32,0.1102,42354.33,27930.17,14424.16,0.34055927693815485,2024,11,Nov,Q4
SO01212,2023-08-05,North,Jaipur,Consumer,Online,Office Supplies,Envelopes,P10011,C1396,2,974.9,0.1222,1711.59,1025.41,686.19,0.400907927716334,2023,8,Aug,Q3
SO01213,2024-01-18,West,Surat,Consumer,Retail Store,Furniture,Storage,P10003,C1588,7,5225.29,0.2638,26927.81,21855.01,5072.79,0.18838479623853555,2024,1,Jan,Q1
SO01214,2023-10-15,North,Chandigarh,Consumer,Distributor,Office Supplies,Pens,P10042,C1046,10,1194.24,0.0637,11181.08,6773.66,4407.42,0.39418553484994295,2023,10,Oct,Q4
SO01215,2023-05-26,Central,Nagpur,Consumer,Online,Furniture,Chairs,P10028,C1339,1,7471.95,0.4284,4271.32,3182.7,1088.61,0.2548650066021745,2023,5,May,Q2
SO01216,2023-08-25,South,Kochi,Consumer,Distributor,Technology,Accessories,P10013,C1134,2,15049.29,0.1631,25188.59,16835.5,8353.09,0.3316219764583885,2023,8,Aug,Q3
SO01217,2024-10-08,West,Pune,Home Office,Online,Technology,Laptops,P10099,C1191,3,24101.26,0.3555,46602.11,29734.96,16867.14,0.36193940574793715,2024,10,Oct,Q4
SO01218,2024-05-14,South,Kochi,Consumer,Distributor,Office Supplies,Pens,P10071,C1587,7,1136.43,0.1411,6832.22,4343.52,2488.71,0.3642608112736416,2024,5,May,Q2
SO01219,2025-07-09,Central,Nagpur,Home Office,Retail Store,Technology,Accessories,P10077,C1103,5,23984.35,0.4322,68086.49,44486.16,23600.32,0.346622655977713,2025,7,Jul,Q3
SO01220,2025-01-22,North,Jaipur,Consumer,Retail Store,Technology,Phones,P10005,C1566,4,15820.79,0.4582,34288.61,22434.42,11854.19,0.34571800956644205,2025,1,Jan,Q1
SO01221,2024-11-04,East,Kolkata,Corporate,Online,Technology,Printers,P10054,C1498,3,21299.5,0.4631,34304.82,22494.64,11810.18,0.34427173790738447,2024,11,Nov,Q4
SO01222,2023-07-26,Central,Indore,Consumer,Retail Store,Furniture,Bookcases,P10059,C1145,8,5617.44,0.1468,38341.59,26071.81,12269.78,0.3200122895268559,2023,7,Jul,Q3
SO01223,2023-08-13,East,Kolkata,Home Office,Distributor,Office Supplies,Paper,P10091,C1095,8,1194.86,0.2251,7406.95,4523.06,2883.89,0.38934919231262527,2023,8,Aug,Q3
SO01224,2023-07-19,Central,Raipur,Consumer,Distributor,Office Supplies,Envelopes,P10026,C1398,1,665.81,0.2762,481.92,270.17,211.75,0.4393882802124834,2023,7,Jul,Q3
SO01225,2025-03-25,North,Chandigarh,Home Office,Online,Office Supplies,Envelopes,P10100,C1489,3,1020.46,0.4185,1780.31,1024.86,755.45,0.42433621110930125,2025,3,Mar,Q1
SO01226,2025-06-09,North,Lucknow,Consumer,Distributor,Technology,Phones,P10068,C1145,1,28086.34,0.1301,24432.15,17437.67,6994.48,0.28628180491688204,2025,6,Jun,Q2
SO01227,2024-11-30,East,Patna,Consumer,Retail Store,Technology,Phones,P10020,C1596,1,19013.04,0.1305,16532.58,12053.63,4478.95,0.2709165780537581,2024,11,Nov,Q4
SO01228,2025-11-20,Central,Raipur,Consumer,Retail Store,Technology,Phones,P10048,C1361,5,15602.72,0.377,48601.44,32168.52,16432.92,0.33811590767680955,2025,11,Nov,Q4
SO01229,2023-10-23,North,Lucknow,Consumer,Online,Technology,Printers,P10082,C1016,6,13729.45,0.362,52555.95,34418.18,18137.78,0.34511373117601335,2023,10,Oct,Q4
SO01230,2023-10-21,North,Jaipur,Home Office,Online,Technology,Accessories,P10049,C1166,10,17855.45,0.3406,117736.26,75127.39,42608.87,0.3619009980442729,2023,10,Oct,Q4
SO01231,2024-10-02,South,Hyderabad,Corporate,Online,Furniture,Tables,P10042,C1463,3,10600.42,0.2989,22294.93,15767.28,6527.65,0.2927862971536578,2024,10,Oct,Q4
SO01232,2024-11-09,East,Guwahati,Corporate,Retail Store,Furniture,Tables,P10009,C1219,10,6119.78,0.3073,42391.34,29470.37,12920.97,0.30480211288437686,2024,11,Nov,Q4
SO01233,2024-03-05,East,Guwahati,Corporate,Online,Technology,Accessories,P10079,C1455,3,13168.85,0.3301,26463.48,17461.24,9002.24,0.3401759708095836,2024,3,Mar,Q1
SO01234,2025-06-20,Central,Raipur,Home Office,Online,Technology,Laptops,P10087,C1382,6,22003.78,0.2113,104126.33,63280.51,40845.82,0.3922717721828859,2025,6,Jun,Q2
SO01235,2024-07-31,Central,Indore,Corporate,Online,Technology,Phones,P10063,C1104,4,22347.68,0.1396,76909.99,53569.15,23340.85,0.303482681508605,2024,7,Jul,Q3
SO01236,2025-02-27,North,Lucknow,Consumer,Online,Furniture,Bookcases,P10062,C1248,5,8036.18,0.3868,24638.88,16835.37,7803.51,0.31671528900664314,2025,2,Feb,Q1
SO01237,2024-04-30,North,Delhi,Consumer,Online,Office Supplies,Envelopes,P10047,C1242,4,1146.52,0.3753,2864.94,1641.84,1223.1,0.4269199354960313,2024,4,Apr,Q2
SO01238,2025-01-07,West,Surat,Consumer,Online,Furniture,Tables,P10039,C1327,8,7319.23,0.493,29686.09,23451.22,6234.87,0.21002664884462724,2025,1,Jan,Q1
SO01239,2023-12-13,West,Pune,Corporate,Online,Office Supplies,Binders,P10032,C1042,8,632.72,0.2117,3990.23,2474.97,1515.26,0.3797425211078058,2023,12,Dec,Q4
SO01240,2023-08-01,North,Lucknow,Home Office,Online,Technology,Laptops,P10029,C1042,6,19351.31,0.55,52248.54,37622.27,14626.27,0.2799364345874545,2023,8,Aug,Q3
SO01241,2025-01-10,Central,Indore,Consumer,Online,Technology,Printers,P10081,C1039,5,10819.34,0.1538,45778.8,31635.72,14143.09,0.30894409639396403,2025,1,Jan,Q1
SO01242,2024-05-06,North,Lucknow,Consumer,Online,Furniture,Chairs,P10080,C1347,1,7571.55,0.1709,6277.83,4170.59,2107.23,0.33566216351828576,2024,5,May,Q2
SO01243,2023-02-28,West,Pune,Consumer,Retail Store,Office Supplies,Envelopes,P10055,C1092,3,274.54,0.071,765.12,452.89,312.23,0.4080797783354245,2023,2,Feb,Q1
SO01244,2024-01-20,North,Delhi,Consumer,Online,Office Supplies,Binders,P10075,C1316,4,1186.63,0.1529,4020.97,2022.48,1998.49,0.49701688895962914,2024,1,Jan,Q1
SO01245,2024-01-01,South,Hyderabad,Consumer,Distributor,Technology,Printers,P10100,C1470,8,23209.26,0.3152,127143.52,90706.65,36436.87,0.2865806295122237,2024,1,Jan,Q1
SO01246,2023-09-27,South,Kochi,Corporate,Distributor,Office Supplies,Binders,P10043,C1244,10,702.32,0.02,6882.73,4169.11,2713.61,0.39426361342083743,2023,9,Sep,Q3
SO01247,2025-11-08,East,Bhubaneswar,Home Office,Distributor,Furniture,Tables,P10061,C1399,1,10978.93,0.4402,6145.48,4446.03,1699.45,0.2765365764757188,2025,11,Nov,Q4
SO01248,2025-02-17,West,Mumbai,Corporate,Online,Office Supplies,Envelopes,P10097,C1337,7,648.1,0.1471,3869.18,2026.22,1842.96,0.47631797952020843,2025,2,Feb,Q1
SO01249,2023-07-22,West,Mumbai,Home Office,Retail Store,Office Supplies,Envelopes,P10096,C1461,2,614.17,0.3644,780.75,515.35,265.4,0.33992955491514565,2023,7,Jul,Q3
SO01250,2023-09-11,East,Patna,Consumer,Online,Office Supplies,Binders,P10010,C1526,5,1123.63,0.4116,3305.73,2197.36,1108.37,0.3352875159193279,2023,9,Sep,Q3
SO01251,2023-05-21,West,Pune,Consumer,Online,Furniture,Tables,P10035,C1423,2,10699.01,0.1889,17356.36,12177.39,5178.97,0.29839033069145837,2023,5,May,Q2
SO01252,2025-12-03,Central,Indore,Corporate,Online,Technology,Printers,P10044,C1132,3,30617.27,0.1242,80444.31,51243.04,29201.26,0.3629996950685511,2025,12,Dec,Q4
SO01253,2025-05-15,East,Bhubaneswar,Consumer,Online,Office Supplies,Paper,P10088,C1585,7,1633.58,0.0621,10725.28,6281.44,4443.84,0.41433323885250545,2025,5,May,Q2
SO01254,2024-09-06,North,Delhi,Consumer,Online,Technology,Phones,P10036,C1583,7,25343.8,0.2913,125729.18,84431.61,41297.57,0.3284644821512397,2024,9,Sep,Q3
SO01255,2025-05-06,Central,Nagpur,Consumer,Online,Technology,Laptops,P10060,C1287,9,35057.68,0.2791,227467.93,144179.24,83288.69,0.3661557477574971,2025,5,May,Q2
SO01256,2025-09-22,Central,Nagpur,Corporate,Online,Furniture,Storage,P10085,C1027,4,8695.51,0.1922,28095.53,20226.31,7869.22,0.28008797128938306,2025,9,Sep,Q3
SO01257,2023-05-25,East,Kolkata,Corporate,Online,Technology,Phones,P10091,C1569,7,13520.19,0.5023,47099.31,34622.43,12476.88,0.2649057916135077,2023,5,May,Q2
SO01258,2023-12-13,Central,Raipur,Consumer,Online,Technology,Printers,P10031,C1085,8,19039.12,0.1274,132914.65,79498.58,53416.07,0.40188248624211104,2023,12,Dec,Q4
SO01259,2023-02-14,East,Bhubaneswar,Home Office,Retail Store,Technology,Phones,P10072,C1365,7,27757.15,0.395,117560.88,88010.29,29550.6,0.2513642293252653,2023,2,Feb,Q1
SO01260,2024-05-18,West,Ahmedabad,Consumer,Retail Store,Technology,Accessories,P10078,C1463,2,13198.54,0.4038,15737.39,10780.87,4956.52,0.31495184398429477,2024,5,May,Q2
SO01261,2025-03-08,North,Chandigarh,Home Office,Retail Store,Technology,Printers,P10060,C1579,4,17610.11,0.1684,58578.06,36745.43,21832.63,0.37271002146537463,2025,3,Mar,Q1
SO01262,2023-07-06,South,Bengaluru,Consumer,Online,Office Supplies,Pens,P10081,C1306,5,1182.21,0.1554,4992.33,2916.41,2075.92,0.4158218707497301,2023,7,Jul,Q3
SO01263,2024-04-11,Central,Raipur,Consumer,Retail Store,Office Supplies,Envelopes,P10013,C1058,1,955.66,0.3569,614.61,395.51,219.09,0.35646995655781716,2024,4,Apr,Q2
SO01264,2025-08-06,West,Ahmedabad,Consumer,Distributor,Office Supplies,Binders,P10082,C1476,10,682.02,0.1406,5861.02,3484.6,2376.42,0.40546184793773093,2025,8,Aug,Q3
SO01265,2024-08-01,Central,Bhopal,Home Office,Retail Store,Technology,Laptops,P10010,C1412,6,25814.33,0.179,127161.61,87161.07,40000.54,0.3145645922539043,2024,8,Aug,Q3
SO01266,2024-07-22,East,Patna,Consumer,Online,Technology,Laptops,P10043,C1315,9,36604.53,0.2983,231171.91,145950.1,85221.81,0.3686512344860584,2024,7,Jul,Q3
SO01267,2025-06-09,South,Bengaluru,Consumer,Online,Office Supplies,Binders,P10065,C1164,7,802.61,0.1826,4592.44,2858.44,1734.01,0.37757923892309975,2025,6,Jun,Q2
SO01268,2024-05-11,Central,Indore,Consumer,Online,Technology,Phones,P10052,C1370,4,33678.46,0.0668,125714.78,88539.71,37175.07,0.29570962141444307,2024,5,May,Q2
SO01269,2025-10-08,South,Kochi,Corporate,Online,Technology,Printers,P10059,C1416,2,16300.75,0.0605,30628.06,18919.49,11708.57,0.38228245602235333,2025,10,Oct,Q4
SO01270,2023-03-06,East,Patna,Home Office,Retail Store,Technology,Accessories,P10052,C1214,6,33255.17,0.2771,144244.53,87869.9,56374.64,0.3908268826554463,2023,3,Mar,Q1
SO01271,2023-11-13,North,Lucknow,Consumer,Distributor,Furniture,Chairs,P10010,C1179,4,10651.76,0.5212,20401.25,16806.36,3594.89,0.1762093009006801,2023,11,Nov,Q4
SO01272,2024-11-22,East,Kolkata,Consumer,Distributor,Furniture,Bookcases,P10004,C1573,10,5093.64,0.4601,27498.74,22011.46,5487.28,0.19954659740773575,2024,11,Nov,Q4
SO01273,2024-07-26,West,Ahmedabad,Corporate,Online,Technology,Printers,P10098,C1388,4,13911.02,0.1185,49047.87,31590.37,17457.5,0.3559277905442173,2024,7,Jul,Q3
SO01274,2023-06-19,Central,Raipur,Home Office,Distributor,Office Supplies,Binders,P10024,C1344,6,723.33,0.3127,2982.87,1694.22,1288.65,0.43201681601947123,2023,6,Jun,Q2
SO01275,2023-02-15,East,Bhubaneswar,Consumer,Retail Store,Technology,Accessories,P10037,C1110,5,17758.04,0.2962,62491.69,39855.14,22636.54,0.3622328024734169,2023,2,Feb,Q1
SO01276,2023-07-13,North,Lucknow,Consumer,Retail Store,Furniture,Bookcases,P10031,C1262,5,10494.39,0.1922,42384.38,33641.44,8742.94,0.20627740691264096,2023,7,Jul,Q3
SO01277,2023-12-10,South,Bengaluru,Consumer,Retail Store,Furniture,Tables,P10090,C1133,4,8852.47,0.5207,16971.05,12599.87,4371.18,0.2575668564997452,2023,12,Dec,Q4
SO01278,2024-06-11,East,Guwahati,Consumer,Distributor,Office Supplies,Binders,P10087,C1034,5,533.21,0.1178,2352.12,1284.75,1067.36,0.4537863714436338,2024,6,Jun,Q2
SO01279,2025-11-08,East,Kolkata,Home Office,Retail Store,Office Supplies,Envelopes,P10087,C1157,3,535.01,0.1821,1312.83,846.8,466.03,0.3549812237685001,2025,11,Nov,Q4
SO01280,2023-01-26,South,Chennai,Corporate,Online,Furniture,Chairs,P10066,C1198,6,10033.46,0.2169,47144.38,31342.24,15802.13,0.33518586945039897,2023,1,Jan,Q1
SO01281,2024-07-17,Central,Raipur,Home Office,Retail Store,Office Supplies,Paper,P10069,C1516,6,150.0,0.276,651.56,410.08,241.48,0.3706182086070354,2024,7,Jul,Q3
SO01282,2023-10-08,Central,Nagpur,Corporate,Retail Store,Technology,Phones,P10078,C1441,7,32786.84,0.2516,171753.56,101474.12,70279.43,0.40918761742114684,2023,10,Oct,Q4
SO01283,2023-04-22,East,Patna,Corporate,Retail Store,Technology,Printers,P10096,C1162,2,23733.49,0.3348,31574.15,17579.0,13995.15,0.44324708661990897,2023,4,Apr,Q2
SO01284,2025-11-10,South,Bengaluru,Consumer,Retail Store,Furniture,Tables,P10037,C1291,8,8452.43,0.55,30428.73,21746.82,8681.91,0.2853194990392304,2025,11,Nov,Q4
SO01285,2024-10-29,East,Patna,Consumer,Online,Technology,Phones,P10035,C1318,5,17757.69,0.2275,68591.95,53437.01,15154.94,0.22094341974531997,2024,10,Oct,Q4
SO01286,2024-12-02,South,Chennai,Corporate,Online,Office Supplies,Paper,P10025,C1413,2,443.25,0.2598,656.21,398.61,257.59,0.3925420216089361,2024,12,Dec,Q4
SO01287,2025-10-22,South,Bengaluru,Home Office,Retail Store,Furniture,Chairs,P10048,C1422,3,13963.91,0.55,18851.28,13795.98,5055.3,0.26816746661234675,2025,10,Oct,Q4
SO01288,2024-04-10,West,Mumbai,Consumer,Retail Store,Office Supplies,Pens,P10100,C1229,5,1582.29,0.1451,6763.84,4317.69,2446.15,0.36165107394616075,2024,4,Apr,Q2
SO01289,2023-03-10,North,Jaipur,Consumer,Retail Store,Furniture,Chairs,P10052,C1038,7,11412.24,0.1778,65681.52,46852.28,18829.25,0.28667500386714556,2023,3,Mar,Q1
SO01290,2025-04-25,South,Hyderabad,Corporate,Online,Technology,Laptops,P10003,C1439,9,27746.29,0.401,149578.68,88101.36,61477.32,0.41100322586079785,2025,4,Apr,Q2
SO01291,2024-06-13,East,Bhubaneswar,Corporate,Online,Office Supplies,Envelopes,P10011,C1169,1,663.84,0.0901,603.99,330.32,273.68,0.4531200847696154,2024,6,Jun,Q2
SO01292,2024-07-31,West,Ahmedabad,Corporate,Distributor,Furniture,Tables,P10093,C1047,5,10403.01,0.2511,38952.46,29695.15,9257.31,0.23765662040343535,2024,7,Jul,Q3
SO01293,2024-01-03,East,Bhubaneswar,Consumer,Retail Store,Technology,Printers,P10079,C1243,2,22334.17,0.2317,34316.87,20719.9,13596.97,0.3962182448457566,2024,1,Jan,Q1
SO01294,2023-12-16,Central,Nagpur,Home Office,Online,Office Supplies,Pens,P10035,C1412,4,1034.74,0.3255,2791.52,1595.53,1195.99,0.42843683727861526,2023,12,Dec,Q4
SO01295,2024-09-21,East,Bhubaneswar,Consumer,Online,Technology,Accessories,P10064,C1563,2,29747.75,0.1306,51726.27,37594.31,14131.95,0.27320643843060793,2024,9,Sep,Q3
SO01296,2023-08-29,North,Lucknow,Home Office,Distributor,Furniture,Storage,P10037,C1080,1,7034.77,0.1751,5802.73,3829.31,1973.42,0.34008475321098863,2023,8,Aug,Q3
SO01297,2025-06-12,Central,Indore,Consumer,Retail Store,Technology,Accessories,P10067,C1432,6,27476.62,0.1614,138252.66,88467.5,49785.16,0.36010272786071534,2025,6,Jun,Q2
SO01298,2025-08-05,West,Ahmedabad,Consumer,Retail Store,Technology,Phones,P10013,C1523,1,23812.53,0.0953,21544.35,16690.59,4853.77,0.22529201391548134,2025,8,Aug,Q3
SO01299,2023-07-24,West,Ahmedabad,Home Office,Online,Technology,Laptops,P10079,C1200,3,16109.73,0.4783,25213.24,17979.58,7233.66,0.286899264037466,2023,7,Jul,Q3
SO01300,2023-08-31,Central,Indore,Consumer,Online,Office Supplies,Paper,P10037,C1571,9,1219.55,0.1942,8844.23,5010.68,3833.55,0.43345209249420247,2023,8,Aug,Q3
SO01301,2023-05-21,West,Mumbai,Consumer,Online,Technology,Accessories,P10055,C1475,3,22133.64,0.3385,43924.42,30033.98,13890.44,0.31623502370663065,2023,5,May,Q2
SO01302,2023-05-25,West,Ahmedabad,Consumer,Online,Furniture,Storage,P10082,C1087,3,5616.94,0.223,13093.58,9752.07,3341.51,0.25520216777993493,2023,5,May,Q2
